crane_1497215543274_s_1_0_3609.wav, ,9,50, waiting,783,847, leaving,847,1418, didPass,1, detectionWhole,634,,,,,,,,,,,,,,,,
crane_1497215543274_s_1_0_3609.wav, ,11,50, waiting,890,954, leaving,954,1276, didPass,1, detectionWhole,385,,,,,,,,,,,,,,,,
crane_1497215543274_s_1_0_3609.wav, ,13,50, waiting,842,902, leaving,902,1226, didPass,1, detectionWhole,383,,,,,,,,,,,,,,,,
crane_1497215543274_s_1_0_3609.wav, ,15,50, waiting,805,874, leaving,874,1087, didPass,1, detectionWhole,282,,,,,,,,,,,,,,,,
crane_1497215543274_s_1_0_3609.wav, ,5,150, waiting,783,938, leaving,938,2570, didPass,1, detectionWhole,1786,,,,,,,,,,,,,,,,
crane_1497215543274_s_1_0_3609.wav, ,7,150, waiting,895,1066, leaving,1066,1919,2184,2319, didPass,1, detectionWhole,1423,,,,,,,,,,,,,,
crane_1497215543274_s_1_0_3609.wav, ,9,150, waiting,874,1039, leaving,1039,1503, didPass,1, detectionWhole,629,,,,,,,,,,,,,,,,
crane_1497215543274_s_1_0_3609.wav, ,11,150, waiting,847,1002, leaving,1002,1226, didPass,1, detectionWhole,378,,,,,,,,,,,,,,,,
crane_1497215543274_s_1_0_3609.wav, ,13,150, waiting,799,981, leaving,981,1194, didPass,1, detectionWhole,394,,,,,,,,,,,,,,,,
crane_1497215543274_s_1_0_3609.wav, ,15,150, waiting,806,959, leaving,959,1055, didPass,1, detectionWhole,249,,,,,,,,,,,,,,,,
crane_1497215543274_s_1_0_3609.wav, ,5,250, waiting,783,1039, leaving,1039,2575, didPass,1, detectionWhole,1791,,,,,,,,,,,,,,,,
crane_1497215543274_s_1_0_3609.wav, ,7,250, waiting,863,1125, leaving,1125,1914,2170,2431, didPass,1, detectionWhole,1567,,,,,,,,,,,,,,
crane_1497215543274_s_1_0_3609.wav, ,9,250, waiting,847,1103, leaving,1103,1487, didPass,1, detectionWhole,639,,,,,,,,,,,,,,,,
crane_1497215543274_s_1_0_3609.wav, ,11,250, waiting,810,1066, leaving,1066,1317, didPass,1, detectionWhole,506,,,,,,,,,,,,,,,,
crane_1497215543274_s_1_0_3609.wav, ,13,250, waiting,789,1045, leaving,1045,1167, didPass,1, detectionWhole,378,,,,,,,,,,,,,,,,
crane_1497215543274_s_1_0_3609.wav, ,15,250, waiting, leaving,847,1103, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497215543274_s_1_0_3609.wav, ,5,350, waiting,799,1162, leaving,1162,2597, didPass,1, detectionWhole,1797,,,,,,,,,,,,,,,,
crane_1497215543274_s_1_0_3609.wav, ,7,350, waiting,757,1130, leaving,1130,1909,2175,2421, didPass,1, detectionWhole,1663,,,,,,,,,,,,,,
crane_1497215543274_s_1_0_3609.wav, ,9,350, waiting,853,1205, leaving,1205,1493, didPass,1, detectionWhole,639,,,,,,,,,,,,,,,,
crane_1497215543274_s_1_0_3609.wav, ,11,350, waiting,831,1183, leaving,1183,1338, didPass,1, detectionWhole,506,,,,,,,,,,,,,,,,
crane_1497215543274_s_1_0_3609.wav, ,13,350, waiting, leaving,789,1167, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497215543274_s_1_0_3609.wav, ,15,350, waiting, leaving,869,1119, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,5,50, waiting,2975,3039, leaving,3039,6058, didPass,1, detectionWhole,3082+,,,,,,,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,7,50, waiting,0,53,2965,3023, leaving,53,143,3023,6058, didPass,0, detectionBtwn,0, detectionWhole,6058+,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,9,50, waiting,3050,3108, leaving,6047,95, didPass,1, detectionWhole,-2954,,,,,,,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,11,50, waiting,2997,3060, leaving,0,37,3060,5839, didPass,1, detectionWhole,2842,,,,,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,13,50, waiting,2981,3037, leaving,3037,5674, didPass,1, detectionWhole,2693,,,,,,,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,15,50, waiting,2965,3018, leaving,3018,5519, didPass,1, detectionWhole,2554,,,,,,,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,5,150, waiting,3050,3220, leaving,3220,6058, didPass,1, detectionWhole,3007+,,,,,,,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,7,150, waiting,2997,3151, leaving,6052,181, didPass,1, detectionWhole,-2815,,,,,,,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,9,150, waiting,2943,3108, leaving,3108,6058, didPass,1, detectionWhole,3114+,,,,,,,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,11,150, waiting,3044,3215, leaving,6047,74,3215,5855, didPass,1, detectionWhole,2810,,,,,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,13,150, waiting,3018,3172, leaving,3172,5738, didPass,1, detectionWhole,2719,,,,,,,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,15,150, waiting,3023,3194, leaving,3194,5482, didPass,1, detectionWhole,2458,,,,,,,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,5,250, waiting,3002,3258, leaving,63,181, didPass,1, detectionWhole,-2821,,,,,,,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,7,250, waiting,2933,3188, leaving,0,127, didPass,1, detectionWhole,-2805,,,,,,,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,9,250, waiting,3029,3306, leaving,0,85, didPass,1, detectionWhole,-2943,,,,,,,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,11,250, waiting,2986,3236, leaving,6052,31,3236,5791, didPass,1, detectionWhole,2805,,,,,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,13,250, waiting,2938,3199, leaving,3199,5759, didPass,1, detectionWhole,2821,,,,,,,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,15,250, waiting,3023,3284, leaving,3284,5460, didPass,1, detectionWhole,2437,,,,,,,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,5,350, waiting,2954,3322, leaving,21,138, didPass,1, detectionWhole,-2815,,,,,,,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,7,350, waiting,2933,3306, leaving,0,95, didPass,1, detectionWhole,-2837,,,,,,,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,9,350, waiting,3044,3407, leaving,6047,91, didPass,1, detectionWhole,-2953,,,,,,,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,11,350, waiting,3025,3386, leaving,6052,79,3386,5839, didPass,1, detectionWhole,2814,,,,,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,13,350, waiting,2975,3343, leaving,3343,5668, didPass,1, detectionWhole,2693,,,,,,,,,,,,,,,,
crane_1497215562000_s_1_0_3609.wav, ,15,350, waiting,3039,3391, leaving,3391,5482, didPass,1, detectionWhole,2442,,,,,,,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,5,50, waiting,42,95,1322,1375, leaving,95,159,1375,5300, didPass,0, detectionBtwn,0, detectionWhole,5258,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,7,50, waiting,1290,1354, leaving,1354,5002, didPass,1, detectionWhole,3711,,,,,,,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,9,50, waiting,1381,1439, leaving,1439,4730, didPass,1, detectionWhole,3348,,,,,,,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,11,50, waiting,1397,1466, leaving,1466,4479, didPass,1, detectionWhole,3082,,,,,,,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,13,50, waiting,1471,1530, leaving,1530,4276, didPass,1, detectionWhole,2805,,,,,,,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,15,50, waiting,1429,1482, leaving,1482,4111, didPass,1, detectionWhole,2682,,,,,,,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,5,150, waiting,1397,1557, leaving,1557,5364, didPass,1, detectionWhole,3967,,,,,,,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,7,150, waiting,1354,1525, leaving,1525,5087, didPass,1, detectionWhole,3732,,,,,,,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,9,150, waiting,1343,1509, leaving,1509,4788, didPass,1, detectionWhole,3444,,,,,,,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,11,150, waiting,1423,1589, leaving,1589,4388, didPass,1, detectionWhole,2965,,,,,,,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,13,150, waiting,1423,1599, leaving,1599,4234, didPass,1, detectionWhole,2810,,,,,,,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,15,150, waiting,1418,1594, leaving,1594,4106, didPass,1, detectionWhole,2688,,,,,,,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,5,250, waiting,1386,1658, leaving,1658,5343, didPass,1, detectionWhole,3956,,,,,,,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,7,250, waiting,1333,1589, leaving,1589,5044, didPass,1, detectionWhole,3711,,,,,,,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,9,250, waiting,1397,1653, leaving,1653,4746, didPass,1, detectionWhole,3348,,,,,,,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,11,250, waiting,1503,1759, leaving,1759,4458, didPass,1, detectionWhole,2954,,,,,,,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,13,250, waiting,1462,1722, leaving,1722,4276, didPass,1, detectionWhole,2814,,,,,,,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,15,250, waiting,1418,1674, leaving,1674,4106, didPass,1, detectionWhole,2687,,,,,,,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,5,350, waiting,1375,1727, leaving,1727,5375, didPass,1, detectionWhole,3999,,,,,,,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,7,350, waiting,1338,1695, leaving,1695,5066, didPass,1, detectionWhole,3727,,,,,,,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,9,350, waiting,1322,1674, leaving,1674,4767, didPass,1, detectionWhole,3444,,,,,,,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,11,350, waiting,1418,1781, leaving,1781,4490, didPass,1, detectionWhole,3071,,,,,,,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,13,350, waiting,1514,1866, leaving,1866,4191, didPass,1, detectionWhole,2677,,,,,,,,,,,,,,,,
crane_1497215628473_s_1_0_3609.wav, ,15,350, waiting,1471,1834, leaving,1834,4020, didPass,1, detectionWhole,2549,,,,,,,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,5,50, waiting,277,335, leaving,335,2186, didPass,1, detectionWhole,1909,,,,,,,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,7,50, waiting,234,293, leaving,293,1759, didPass,1, detectionWhole,1525,,,,,,,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,9,50, waiting,335,405, leaving,405,1493, didPass,1, detectionWhole,1157,,,,,,,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,11,50, waiting,314,373,826,890, leaving,373,693,890,1466, didPass,0, detectionBtwn,0, detectionWhole,1151,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,13,50, waiting,266,330,778,842, leaving,330,650,842,1034, didPass,0, detectionBtwn,0, detectionWhole,767,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,15,50, waiting,351,421, leaving,421,618, didPass,1, detectionWhole,266,,,,,,,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,5,150, waiting,319,490, leaving,490,2111, didPass,1, detectionWhole,1791,,,,,,,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,7,150, waiting,293,463, leaving,463,1694, didPass,1, detectionWhole,1400,,,,,,,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,9,150, waiting,255,426, leaving,426,1525, didPass,1, detectionWhole,1269,,,,,,,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,11,150, waiting,335,501,842,1002, leaving,501,719,1002,1482, didPass,0, detectionBtwn,0, detectionWhole,1146,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,13,150, waiting,314,469,821,981, leaving,469,703,981,1077, didPass,0, detectionBtwn,0, detectionWhole,762,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,15,150, waiting, leaving,309,442,564,699, didPass,0,,,,,,,,,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,5,250, waiting,275,533, leaving,533,2186, didPass,1, detectionWhole,1910,,,,,,,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,7,250, waiting,234,511, leaving,511,1765, didPass,1, detectionWhole,1530,,,,,,,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,9,250, waiting,309,565, leaving,565,1599, didPass,1, detectionWhole,1290,,,,,,,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,11,250, waiting,255,506,762,1023, leaving,506,639,1023,1402, didPass,0, detectionBtwn,0, detectionWhole,1146,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,13,250, waiting, leaving,330,586,842,970, didPass,0,,,,,,,,,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,15,250, waiting, leaving,293,415,554,677, didPass,0,,,,,,,,,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,5,350, waiting,255,618, leaving,618,2111, didPass,1, detectionWhole,1855,,,,,,,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,7,350, waiting,298,655, leaving,655,1722, didPass,1, detectionWhole,1423,,,,,,,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,9,350, waiting,271,629, leaving,629,1557, didPass,1, detectionWhole,1285,,,,,,,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,11,350, waiting,869,1222, leaving,351,618,1222,1381, didPass,1, detectionWhole,511,,,,,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,13,350, waiting,314,671, leaving,671,698,826,1078, didPass,1, detectionWhole,763,,,,,,,,,,,,,,
crane_1497215630208_s_1_0_3609.wav, ,15,350, waiting, leaving,266,399,533,655, didPass,0,,,,,,,,,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,5,50, waiting,1621,1674,2634,2709, leaving,1674,2389,2709,3796, didPass,0, detectionBtwn,0, detectionWhole,2175,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,7,50, waiting,1573,1642,2623,2682, leaving,1642,2341,2682,3647, didPass,0, detectionBtwn,0, detectionWhole,2074,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,9,50, waiting,1557,1610,2959,3018, leaving,1610,2186,3018,3476, didPass,0, detectionBtwn,0, detectionWhole,1919,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,11,50, waiting,1535,1599, leaving,1599,2042, didPass,1, detectionWhole,506,,,,,,,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,13,50, waiting,1615,1675, leaving,1675,1749, didPass,1, detectionWhole,133,,,,,,,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,15,50, waiting,1567,1620, leaving,1620,1829, didPass,1, detectionWhole,261,,,,,,,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,5,150, waiting,1525,1701,2559,2730, leaving,1701,2421,2730,3839, didPass,0, detectionBtwn,0, detectionWhole,2314,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,7,150, waiting,1610,1791,2645,2805, leaving,1791,2261,2805,3679, didPass,0, detectionBtwn,0, detectionWhole,2069,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,9,150, waiting,1594,1759,2879,3050, leaving,1759,2101,3050,3508, didPass,0, detectionBtwn,0, detectionWhole,1914,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,11,150, waiting,1551,1722, leaving,1722,2058, didPass,1, detectionWhole,506,,,,,,,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,13,150, waiting, leaving,1642,1759, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,15,150, waiting, leaving,1621,1749, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,5,250, waiting,1563,1813,2602,2874, leaving,1813,2346,2874,3876, didPass,0, detectionBtwn,0, detectionWhole,2313,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,7,250, waiting,1525,1781,2687,2965, leaving,1781,2303,2965,3572, didPass,0, detectionBtwn,0, detectionWhole,2047,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,9,250, waiting,1615,1877,2890,3151, leaving,1877,2122,3151,3540, didPass,0, detectionBtwn,0, detectionWhole,1925,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,11,250, waiting,1615,1871, leaving,1871,2133, didPass,1, detectionWhole,517,,,,,,,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,13,250, waiting, leaving,1567,1823, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,15,250, waiting, leaving,1530,1791, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,5,350, waiting,1610,1983,2639,3007, leaving,1983,2383,3007,3812, didPass,0, detectionBtwn,0, detectionWhole,2202,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,7,350, waiting,1599,1957,2618,2981, leaving,1957,2229,2981,3636, didPass,0, detectionBtwn,0, detectionWhole,2037,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,9,350, waiting,1551,1914,2956,3322, leaving,1914,2197,3322,3476, didPass,0, detectionBtwn,0, detectionWhole,1925,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,11,350, waiting,1637,2005, leaving,2005,2021, didPass,1, detectionWhole,383,,,,,,,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,13,350, waiting, leaving,1589,1712, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497215689713_s_1_0_3609.wav, ,15,350, waiting, leaving,1557,1808, didPass,0,,,,,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,5,50, waiting,100,160, leaving,160,3194, didPass,1, detectionWhole,3093,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,7,50, waiting,58,117, leaving,117,2742, didPass,1, detectionWhole,2683,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,9,50, waiting,21,106, leaving,106,2442, didPass,1, detectionWhole,2421,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,11,50, waiting,117,181, leaving,181,2325, didPass,1, detectionWhole,2207,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,13,50, waiting,101,165, leaving,165,2271, didPass,1, detectionWhole,2170,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,15,50, waiting,101,170, leaving,170,2149, didPass,1, detectionWhole,2047,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,5,150, waiting,42,213, leaving,213,3236, didPass,1, detectionWhole,3194,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,7,150, waiting,21,181, leaving,181,2703, didPass,1, detectionWhole,2682,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,9,150, waiting,117,298, leaving,298,2547, didPass,1, detectionWhole,2430,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,11,150, waiting,79,234, leaving,234,2250, didPass,1, detectionWhole,2170,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,13,150, waiting,37,191, leaving,191,2239, didPass,1, detectionWhole,2202,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,15,150, waiting,127,287, leaving,287,2170, didPass,1, detectionWhole,2042,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,5,250, waiting,74,330, leaving,330,3156, didPass,1, detectionWhole,3082,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,7,250, waiting,37,293, leaving,293,2719, didPass,1, detectionWhole,2682,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,9,250, waiting,15,266, leaving,266,2437, didPass,1, detectionWhole,2421,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,11,250, waiting,127,392, leaving,392,2298, didPass,1, detectionWhole,2170,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,13,250, waiting,63,341, leaving,341,2234, didPass,1, detectionWhole,2170,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,15,250, waiting,149,421, leaving,421,2186, didPass,1, detectionWhole,2037,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,5,350, waiting,117,485, leaving,485,3087, didPass,1, detectionWhole,2970,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,7,350, waiting,117,485, leaving,485,2703, didPass,1, detectionWhole,2586,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,9,350, waiting,121,490, leaving,490,2559, didPass,1, detectionWhole,2438,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,11,350, waiting,74,442, leaving,442,2261, didPass,1, detectionWhole,2186,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,13,350, waiting,31,405, leaving,405,2213, didPass,1, detectionWhole,2181,,,,,,,,,,,,,,,,
crane_1497215690586_s_1_0_3609.wav, ,15,350, waiting,127,485, leaving,485,2165, didPass,1, detectionWhole,2037,,,,,,,,,,,,,,,,
crane_1497215760152_s_0_1_3609.wav, ,5,50, waiting,2618,2677, leaving,2677,6058, didPass,0, detectionWhole,3439+,,,,,,,,,,,,,,,,
crane_1497215760152_s_0_1_3609.wav, ,7,50, waiting,2602,2661, leaving,0,42,2661,5924, didPass,0, detectionWhole,3322,,,,,,,,,,,,,,
crane_1497215760152_s_0_1_3609.wav, ,9,50, waiting,2549,2602,3450,3508, leaving,2602,3327,3508,5620, didPass,1, detectionBtwn,0, detectionWhole,3071,,,,,,,,,,
crane_1497215760152_s_0_1_3609.wav, ,11,50, waiting,2527,2581,3039,3103,3423,3498, leaving,2581,2922,3103,3167,3498,5471, didPass,0, detectionWhole,2943,,,,,,,,
crane_1497215760152_s_0_1_3609.wav, ,13,50, waiting,2750,2810,3514,3572, leaving,2810,3007,3572,5306, didPass,1, detectionBtwn,0, detectionWhole,2555,,,,,,,,,,
crane_1497215760152_s_0_1_3609.wav, ,15,50, waiting,2698,2773,3476,3540, leaving,2773,2954,3540,4628, didPass,1, detectionBtwn,0, detectionWhole,1930,,,,,,,,,,
crane_1497215760152_s_0_1_3609.wav, ,5,150, waiting,2533,2687, leaving,2687,6058, didPass,0, detectionWhole,3524+,,,,,,,,,,,,,,,,
crane_1497215760152_s_0_1_3609.wav, ,7,150, waiting,2623,2783, leaving,0,31,2783,5812, didPass,0, detectionWhole,3188,,,,,,,,,,,,,,
crane_1497215760152_s_0_1_3609.wav, ,9,150, waiting,2575,2751,3476,3647, leaving,2751,3346,3647,5642, didPass,1, detectionBtwn,0, detectionWhole,3066,,,,,,,,,,
crane_1497215760152_s_0_1_3609.wav, ,11,150, waiting,2538,2709,3423,3594, leaving,2709,2922,3044,3167,3594,5476, didPass,1, detectionBtwn,0, detectionWhole,2938,,,,,,,,
crane_1497215760152_s_0_1_3609.wav, ,13,150, waiting,2741,2901,3508,3679, leaving,2901,3002,3679,5298, didPass,1, detectionBtwn,0, detectionWhole,2557,,,,,,,,,,
crane_1497215760152_s_0_1_3609.wav, ,15,150, waiting,2709,2869,3471,3626, leaving,2869,2959,3626,4628, didPass,1, detectionBtwn,0, detectionWhole,1919,,,,,,,,,,
crane_1497215760152_s_0_1_3609.wav, ,5,250, waiting,2527,2783, leaving,2783,6058, didPass,0, detectionWhole,3530+,,,,,,,,,,,,,,,,
crane_1497215760152_s_0_1_3609.wav, ,7,250, waiting,2506,2773, leaving,6052,58,2773,5839, didPass,0, detectionWhole,3332,,,,,,,,,,,,,,
crane_1497215760152_s_0_1_3609.wav, ,9,250, waiting,2602,2858,3498,3775, leaving,2858,3364,3775,5663, didPass,1, detectionBtwn,0, detectionWhole,3060,,,,,,,,,,
crane_1497215760152_s_0_1_3609.wav, ,11,250, waiting,2554,2810,3450,3701, leaving,2810,2943,3066,3199,3701,5498, didPass,1, detectionBtwn,0, detectionWhole,2943,,,,,,,,
crane_1497215760152_s_0_1_3609.wav, ,13,250, waiting,2634,2901,3530,3796, leaving,2901,3023,3796,5332, didPass,1, detectionBtwn,0, detectionWhole,2698,,,,,,,,,,
crane_1497215760152_s_0_1_3609.wav, ,15,250, waiting,3471,3727, leaving,2693,2965,3727,4623, didPass,0, detectionWhole,1151,,,,,,,,,,,,,,
crane_1497215760152_s_0_1_3609.wav, ,5,350, waiting,2527,2890, leaving,2890,6058, didPass,0, detectionWhole,3530+,,,,,,,,,,,,,,,,
crane_1497215760152_s_0_1_3609.wav, ,7,350, waiting,2533,2890, leaving,0,95,2890,5855, didPass,0, detectionWhole,3322,,,,,,,,,,,,,,
crane_1497215760152_s_0_1_3609.wav, ,9,350, waiting,2618,2975,3519,3877, leaving,2975,3391,3877,5711, didPass,1, detectionBtwn,0, detectionWhole,3092,,,,,,,,,,
crane_1497215760152_s_0_1_3609.wav, ,11,350, waiting,2618,2975,3508,3871, leaving,2975,3002,3871,5436, didPass,1, detectionBtwn,0, detectionWhole,2817,,,,,,,,,,
crane_1497215760152_s_0_1_3609.wav, ,13,350, waiting,3455,3812, leaving,2682,2933,3812,5258, didPass,0, detectionWhole,1802,,,,,,,,,,,,,,
